date,time,title
20170505.0,13:15,法国大选风暴逼近 黄金在马克龙获胜后有望“喜笑颜开”？
20170505.0,11:32,法国第二轮大选逼近 黄金有望迎来翻身之日？
20170505.0,11:17,金价连续两日断崖式下跌 详解市场背后的逻辑
20170505.0,11:17,现货金价触及六周低点 受美联储6月升息预期打压
20170505.0,10:06,美联储议息会议声明利空黄金
20170505.0,09:51,非农前夕金价“自由式”下跌 高盛警告多个利空还未呈现
20170505.0,09:21,瞬间爆炸！初请不及预期 空头发威黄金价格暴跌再现
20170505.0,09:07,金价下跌纽约期金收报1228.6美元跌19.9美元
20170505.0,07:11,加息升温金价下挫1.6% 创近七周新低
20170505.0,06:56,【黄金收盘】美联储6月加息预期强烈 金价下跌近1%失守1230大关
20170505.0,06:56,世界黄金协会： 一季度全球黄金需求降18％
20170505.0,06:13,黄金期货收跌1.6%创7周新低
20170505.0,04:34,黄金收于七周来的最低
20170505.0,04:29,当前即是最佳买入时机！？“爱”与“恐慌”并存黄金有望大涨
20170505.0,04:24,金价下挫1.6% 创七周新低
20170505.0,04:17,美联储加息预期强烈 黄金价格触及六周低位
20170505.0,03:54,纽约金价4日下跌
20170505.0,03:32,纽约商品交易所黄金期货市场6月黄金期价4日下跌
20170505.0,03:26,世界黄金协会： 一季度需求同比降18%
20170504.0,23:25,【5.4晚评】金银博弈静待初请 行情暴跌后市堪忧
20170504.0,23:25,现在或许是买入黄金和白银的好时机
20170504.0,23:03,黄金价格仍可看高一线
20170504.0,23:01,世界处在巨大的庞氏骗局 东方暴买黄金提前布局
20170504.0,21:44,【王杨】晚间关注初请 1235多空争夺激烈
20170504.0,21:36,金荣中国：黄金5月不加息大跌到1240下方 关注日线收线争夺1240 企稳还会拉升1270-1280
20170504.0,21:09,黄金饰品需求对黄金价格有什么影响？
20170504.0,21:02,佰利安BLAFX：美联储鹰派助涨美元 黄金下跌静待非农
20170504.0,21:00,easyMarkets易信： 现货黄金创六周新低 原油跌至五个月低位
20170504.0,20:29,这轮黄金的下跌其实是抄底的机会
20170504.0,20:05,一季度全球黄金需求较去年同期高位有所回落
20170504.0,18:20,中国大妈疯抢金？另一股“炒金”新主力也正处在暴走中！
20170504.0,18:20,金银绝地反扑迎历史性税改 下一轮机会或是“贸易战”？
20170504.0,18:20,美联储意外露出“鹰爪”挫伤金银 本周市场还要迎接非农审判
20170504.0,18:18,为什么说现在金价在走钢丝？
20170504.0,17:33,全球避险情绪大退潮！只有核战才能拯救黄金？
20170504.0,17:33,COT持仓：黄金多头已悄然出逃 警惕白宫税改来个“大反转”
20170504.0,17:32,两大维度暗示金银5月大劫将至？今夜先迎收官之战！
20170504.0,17:32,黄金惨遭大量卖单砸盘  美国经济数据集体走弱也无济于事
20170504.0,17:29,市场即将刮起“税改风暴” 黄金面临200日均线大考验
20170504.0,17:29,法国“黑天鹅”起飞失败跌惨黄金 本周还有四个机会翻身？
20170504.0,17:23,你可能没发现 黄金刚刚完成了一项历史壮举
20170504.0,17:14,2017年5月4日各珠宝商报价
20170504.0,17:03,世界黄金协会：黄金需求较去年同期高位有所回落 零售投资需求保持稳定
20170504.0,16:50,瑞达期货：6月加息预期升温 金价承压大幅回落
20170504.0,15:54,美联储吹响黄金暴跌的号角 非农数据能否拯救金价？
20170504.0,15:22,金银4月暴涨留下的后遗症：美国金银销量双双遭“腰斩”
20170504.0,15:20,全球第三大金矿区增储爆表！“黄金供应短缺”只是危言耸听？
20170504.0,15:20,世界黄金协会：首季全球黄金需求按年下跌18%
20170504.0,15:10,世界黄金协会：一季度黄金需求同比下降18%
20170504.0,14:49,投资下降拉低一季度黄金需求
20170504.0,14:47,东一财经：5.4青年节耶伦不加息 黄金白银暴跌！何时反弹
20170504.0,14:45,路透：现货黄金或试探1229美元/盎司附近的支撑
20170504.0,14:39,“鹰派”FOMC决议后抛售黄金？高盛称大跌或是买入机会
20170504.0,14:35,金银“跌惨了” 但为何这一专家认为现在或是买入好时机？
20170504.0,14:00,一季度全球黄金需求下降18%
20170504.0,13:51,金价又迎利空？WGC称一季度全球黄金需求跌至七年低位
20170504.0,13:26,美联储5月不加息 黄金震荡或持续至月底
20170504.0,13:23,世界黄金协会：第一季度黄金需求已下降至近6年低点
20170504.0,11:26,“超级周”断崖走势再遇滑铁卢 黄金价格为何就是不涨？
20170504.0,11:02,现货金价跌至一个月低位 美联储6月升息概率陡增
20170504.0,10:58,美联储决议放鹰令黄金重挫20美元 抄底良机已来到？
20170504.0,10:29,金价暴跌20美元 幕后的黑手是什么？
20170504.0,09:35,惨遭滑铁卢的黄金价格走势图 5月大空头趋势将成定局
20170504.0,09:28,招金投资：2017.5.4早评
20170504.0,08:47,美联储维持利率不变 黄金短线震荡延续跌势
20170504.0,07:47,黄金期货周三收跌  创1个月新低
20170504.0,04:32,金价收跌0.7% 联储声明公布后电子盘进一步走低
20170504.0,03:03,金价收跌0.7%创1个月新低
20170504.0,02:53,市场短期偏好风险 黄金或仍承压
20170504.0,02:27,渣打银行：美国国债市场持稳是黄金价格的关键
20170504.0,01:01,美联储今日公布利率决定 黄金续跌不战而降
20170504.0,00:50,前美联储主席格林斯潘力荐黄金背后的真相
20170504.0,00:20,高盛：金价三个月内将跌至1200美元
20170503.0,22:33,中东推出首个黄金支撑的数字货币
20170503.0,21:37,三个维度看黄金投资：掘“金”正当时？
20170503.0,18:56,黄金再出现大幅修正时请出手抄底
20170503.0,17:09,金山猎手：避险情绪消退 黄金趋势做空
20170503.0,16:50,汇丰：金价上涨放缓 银价可能反弹
20170503.0,16:34,东北亚对抗势头缓和 现货黄金跌至三周低点附近
20170503.0,16:33,瑞达期货：金价窄幅震荡 市场静待FOMC
20170503.0,15:55,【黄金T+D收盘】黄金价格延续倒V走势 警惕五月“熊抬头”
20170503.0,15:42,兴业投资：黄金跌势暂缓 等待风险事件指引
20170503.0,15:42,AETOS艾拓思：努钦讲话维护市场 英镑逆袭黄金反弹
20170503.0,15:01,ADP携手利率决议双管齐下 今日黄金价格能否逃过一劫？
20170503.0,14:23,爱客金融：黄金震荡以待FED决议 英镑持续强势多头势不可挡
20170503.0,14:19,FED决议&法国大选终极对决逼近 金市会否迎来“爆炸性”行情？
20170503.0,14:18,山东胶东近年新发现金矿70多处 增储量2400余吨
20170503.0,14:11,短期金价可能继续遭挫 一旦情绪反转金价料将劲升
20170503.0,14:05,多头真不行了？两个指标显示黄金依然傲视大宗商品资产
20170503.0,11:31,金荣中国：美国经济数据欠佳 黄金加速下行
20170503.0,11:28,美国数据疲软未浇灭加息预期 黄金死守200日均线
20170503.0,10:50,黄金已沦为“刀俎鱼肉” 美联储决议大猜想
20170503.0,10:47,特朗普、美联储联手为黄金护航 金价终于回升了
20170503.0,10:44,渣打银行：黄金将跟踪美国国债市场盘整
20170503.0,10:43,美银美林：黄金上行空间不大 但是有利对冲风险
20170503.0,10:42,“恐慌指数”不再恐慌 金价触及三周低位承压于股市上涨
20170503.0,10:39,多重压力下现货黄金命悬一线 能否抓住最后一颗稻草
20170503.0,10:26,大选辩论与美联储开赛 黄金价格走势图的最佳攻略都在这里！
20170503.0,10:15,嘉盛集团：FOMC决议和非农数据发布前夕 黄金逼近关键水平
20170503.0,10:13,黄金小幅上涨前一日跌至三周低点
20170503.0,10:01,风险事件降温 黄金退守1250
20170503.0,09:55,巴菲特说黄金百无一用？反驳他的三大理由
20170503.0,09:43,受股市与美元双涨打压 金价早盘持于三周低点附近
20170503.0,08:58,美联储利率决议携手特朗普 黄金价格有望嗨翻全场！
20170503.0,08:10,新债王Gundlach：现在还没到卖出黄金的时候！
20170503.0,06:51,FXTM：黄金跌破支撑位可能会导致进一步的抛售
20170503.0,06:43,金价微涨0.1% 市场等待美联储会议
20170503.0,06:32,三亿美元黄金神秘抛盘 量化资本狙击策略浮出水面
20170503.0,04:10,纽约商品交易所黄金期货市场6月黄金期价2日上涨
20170503.0,04:08,纽约金价2日上涨
20170503.0,02:30,黄金期货小幅收高 市场等待联储会议
20170503.0,02:12,黄金跌势有所缓解 美联储会议明日来袭考验1250一线
20170503.0,01:51,重磅周来袭 黄金酝酿大风暴
20170503.0,01:43,本周黄金多头料难有大作为
20170502.0,23:29,受避险投资青睐 黄金资产关注度提高
20170502.0,22:39,刘神峰：黄金抄底时机未到 耐心等待空单出局
20170502.0,22:28,持仓报告也揭示黄金将下行？
20170502.0,22:24,王杨：谨防空头强袭 空头仍占主动
20170502.0,22:17,富曼欧外汇：黄金创出新低 短期坚决高空！
20170502.0,22:17,谁在撬动市场？四年里超过1500吨黄金“搬离”英国央行金库
20170502.0,22:15,大田环球贵金属：金价破位下行 晚间关注1250一线支撑
20170502.0,20:47,金价跌破200日均线 汇丰称1250下方有实物需求支撑
20170502.0,18:44,爱客金融：美国政府关门风险缓解 黄金闪崩延续空头
20170502.0,18:39,张书润：黄金反弹寄望非农 日内继续区间高估低渣
20170502.0,16:49,东一财经：5.2政治危机消退 避险降温！黄金白银操作建议
20170502.0,16:26,金价最好的时光已过？
20170502.0,16:16,黄金市场消费平稳 资产关注度提高
20170502.0,15:25,银途金典：5.2今日现货现货黄金原油操作建议与行情分析
20170502.0,14:24,嘉盛集团：市场风险认知依旧较低 金继续承压
20170502.0,13:43,嘉盛集团：市场风险认知依旧较低 黄金继续承压
20170502.0,11:21,利率上升金价将承压下行 事实真的是如此吗？
20170502.0,11:18,黄金5月“开门黑”背后细思极恐  多头“尚能饭否”？
20170502.0,11:13,美联储近三次加息后 这三大因素促使黄金还能上涨
20170502.0,11:00,持续回落 五一假日为何金价萎靡不振？
20170502.0,10:55,香港嘉鑫集团：鹰派讲话打压黄金 空头占优势
20170502.0,10:52,恒赢资本：金价二连暴击刷三周低位 风暴能否延续？
20170502.0,10:30,【5.2 早评】超级周来袭 黄金走势跌宕起伏
20170502.0,10:17,三大原因削弱避险情绪 黄金价格惊现断崖走势
20170502.0,09:58,黑天鹅云集 本周黄金价格走势图能否借势飞起
20170502.0,09:42,金价重挫至三周低位！看跌情绪重燃ETF遭疯狂撤资
20170502.0,09:38,黄金扭转上周五温和涨势 徘徊于2周低点附近
20170502.0,09:23,本周金价料继续两面承压
20170502.0,09:20,美国政府继续“开张” 黄金价格持续下跌
20170502.0,09:18,LBMA清算报告：3月黄金交易活动连续三个月下滑
20170502.0,09:16,GLO：朝鲜局势紧张 黄金震荡上行
20170502.0,09:13,伦敦金银市场协会：黄金3月涨幅持稳 交易活动依旧下滑
20170502.0,09:04,“五一黄金周”金价震荡下行 美联储与非农能否成为救世主？
20170502.0,09:03,技术分析：黄金“崩跌”近15美元至三周低位 都是止损触发惹的祸？
20170502.0,08:59,福四通国际：黄金价格5月份将在1240-1310之间盘整
20170502.0,08:56,法国大选“巅峰对决”联袂非农来袭 黄金价格如何应对
20170502.0,08:56,解析：美联储和央行才是控制黄金价格的“操盘手”？
20170502.0,08:53,美经济下滑财长信誓旦旦 黄金再遭大幅砸盘
20170502.0,08:53,惊呆！美数据不佳黄金却现“坠崖式下跌” 两大资产涨势迅猛
20170502.0,05:40,纽约金价1日大幅下跌
20170502.0,04:22,金价周一收跌1% 因增长前景看好
20170502.0,01:32,金价走势还看美联储加息态度
20170502.0,00:13,黄金净多仓 创五个半月高位
20170430.0,14:35,黄金周评：金价遭遇“滑铁卢” 等待FED决议和非农洗礼
20170429.0,09:33,谁在主导国际金价：为啥美联储只能推高 不能打压
20170429.0,06:54,金价一周下挫1.6% 但4月整体上涨1.4%
20170429.0,04:31,金价周五收高 4月累计上涨1.4%
20170429.0,00:03,巴菲特不喜欢黄金？五大理由告诉你它还是值得拥有
20170428.0,17:30,【金情观察】超级重磅周即将登场！现货黄金市场恐遭巨震！
20170428.0,17:10,你绝对不知道 美联储升息才是买入黄金的好时机！
20170428.0,16:08,黄金投资者们忘了欧洲吧！金价回落将带来买盘机会
20170428.0,15:44,二季度金价仍然将低于1300美元/盎司
20170428.0,15:01,黄金T+D多空投鼠忌器 准备决战美国GDP？
20170428.0,14:53,GO Markets高汇：欧银维稳德拉吉放鸽 欧元过山车黄金企稳
20170428.0,14:03,黄金价格迎来收官之战 市场静待美国GDP数据审判
20170428.0,13:40,股神巴菲特恨黄金是对的？五大理由反驳他
20170428.0,13:30,黄金遭恐慌性抛售 买入机会来了！
20170428.0,13:19,两大原因让瑞银财富下调金价预期
20170428.0,11:35,黄金价格下月巨震的五大因素 第一周走势恐怕就会失控！
20170428.0,11:11,黄金恐录得7周最大周跌幅 但月线或收涨1.2%
20170428.0,10:50,过度消耗避险的黄金价格走势图  五月只有朝鲜核弹才能救黄金？
20170428.0,10:17,金价或创下七周以来最大单周跌幅
20170428.0,10:17,金银比率攀升 或预示金价即将下跌？
20170428.0,10:16,最强税改出炉 黄金先抑后扬
20170428.0,10:00,黄金再下1260空头蠢蠢欲动  聚焦今晚两大重磅事件
20170428.0,09:47,苏克顿金融：二季度金价或在1225-1285美元间交投
20170428.0,09:21,大涨之后又迎大跌 金银将拥抱5月“关键时刻”
20170428.0,08:48,欧洲央行的德拉吉乐观评论后 黄金未能维持涨势
20170428.0,08:46,瑞士3月黄金出口环比跃升57% 中国及印度需求攀升
20170428.0,08:41,德商行认为贵金属整体中性 预计黄金一个月内走高
20170428.0,08:39,金价预测：顶部为1272美元/盎司 展望负面
20170428.0,08:28,最强税改惊天出炉 黄金先抑后扬
20170428.0,08:21,黄金对美国就业数据及欧洲央行态度反应平平
20170428.0,07:22,瑞银财富管理短线看空黄金
20170428.0,03:54,黄金期货收高0.1% 结束三连跌
20170428.0,02:40,避险不再黄金进入下修 多头迷茫寻找突围方向
20170428.0,00:42,“淡季不淡”的黄金还能“跟投”吗？
20170427.0,23:52,道富：金价正在可持续上涨通道当中
20170427.0,18:53,摩根大通：金银面临进一步回调
20170427.0,18:10,特朗普因素难敌美联储加息影响 黄金空头伺机而动
20170427.0,17:35,特朗普贸易战难救白银价格 多头的梦想破灭！
20170427.0,17:16,瑞达期货：金价窄幅震荡 短期风险仍偏下行
20170427.0,17:04,瑞典黄金储备之谜：掩盖在1万根金条下的官方绝密信息
20170427.0,16:42,小心了！黄金空头可能准备伺机而动了
20170427.0,15:45,非法采矿日益猖獗 南非金矿商出大招
20170427.0,15:42,全球黄金总产量连续七年创历史新高
20170427.0,15:10,重要的事情说三遍：投资多元化 别只看黄金
20170427.0,14:30,iFOREX：四大因素来袭 黄金1268激进看空
20170427.0,14:07,中国一季度黄金产量下滑 黄金消费却出现回暖
20170427.0,13:47,英皇金汇即发：政治风险逐渐减缓 黄金价格周三一度触及两周以来低点
20170427.0,13:19,一季度中国黄金产量下降近9.3%
20170427.0,13:14,中国黄金协会：2017年一季度我国黄金产量101.197吨
20170427.0,11:33,特朗普减税后赤字膨胀担忧持续 金价自两周低位反弹
20170427.0,11:17,技术性因素PK美国税改 现货黄金下一场大戏开演
20170427.0,11:12,金价继续承压 仍有下跌空间
20170427.0,10:59,2017黄金价格走势预测：春买秋卖暗示黄金最佳买入时机
20170427.0,10:17,金价脱离两周低位 因对特朗普税改存疑
20170427.0,10:01,特朗普税改引发市场波澜 黄金止跌反弹
20170427.0,09:55,特朗普税改将如何影响金价？
20170427.0,09:28,税改计划大纲缺乏新细节 这就是金价探底回升的原因
20170427.0,09:05,特朗普税改只是“皇帝的新衣”？黄金命运多舛
20170427.0,09:03,机构：避险需求持续衰退 今年底金价将跌至1050$
20170427.0,09:01,避险情绪大幅消退 美元/日元将跌至何处？
20170427.0,09:01,特朗普税改方案“不切实际”？黄金价格走势仍存变数
20170427.0,09:01,今晚欧洲央行利率决议料按兵不动 如何理解欧洲央行利率？
20170427.0,09:01,黄金价格走势祸不单行 比特朗普税改更猛 下周黑天鹅变白天鹅
20170427.0,09:01,分析：特朗普税改计划对黄金来说是个坏消息吗？
20170427.0,08:54,美国史上最强的税改计划亮相 黄金止跌反弹
20170427.0,08:28,黄金：大概率维持在1200—1350美元/盎司
20170427.0,07:22,纽约金价26日下跌
20170427.0,06:56,美元汇率走强 金价连续第三个交易日收低
20170427.0,04:53,张皓晟：税改诱发黄金承压大跌 原油库存大增空头持续走强
20170427.0,04:21,金价周三收跌0.2% 创两周半新低
20170426.0,21:11,鲁泽盛：黄金跌惨API数据不尽人意 后市如何操作
20170426.0,21:11,罗易彬：川普妥协避险变化无常 黄金探底多头一触即发
20170426.0,21:11,景良东：黄金反弹继续空 原油关注49.80空
20170426.0,21:09,中国领汇团队：4月26日博弈空间黄金分析
20170426.0,21:01,金荣中国：黄金新低到达1260附近 1260上方企稳随时可能反弹拉升
20170426.0,21:00,李宛娜：黄金空头势力强劲 市场依旧被看好
20170426.0,20:26,中行广东省分行：金价跌跌不休 特朗普今晚要搞大事情？
20170426.0,16:55,三大铁证昭示人民币汇率迎来平静期！股市风险仍要警惕
20170426.0,16:55,美股多头行情泡沫终将破灭 机构扬言看涨黄金
20170426.0,16:54,黄金美元“捉妖记”：究竟谁导演了暴跌？
20170426.0,16:43,TMG外汇平台：黄金空头目标1250
20170426.0,16:32,瑞达期货：风险偏好回归 金价连续下挫
20170426.0,16:09,现货黄金垂死挣扎之际 高盛却又抛出重大利空言论
20170426.0,16:01,AETOS艾拓思：美元疲弱非美分化 黄金领跌避险资产
20170426.0,15:09,黄金触及两周低位 时局缓和后投资者“移情别恋”
20170426.0,14:46,黄金T+D逼近重要支撑 生死再悬于特朗普之手
20170426.0,14:41,朝鲜半岛变局再现 韩国部署萨德 对避险黄金有何影响？
20170426.0,14:02,黄金价格走势不依靠避险情绪 原因竟是因为这个
20170426.0,13:46,日内关注特朗普税改 金价1260不破则可布局中线多
20170426.0,13:39,黄金价格走势本周基调已定 不妨把目光转向下周这三大指望
20170426.0,13:29,黄金亚盘反弹5美元  风险偏好回归金价两周低点盘整
20170426.0,11:41,技术解析：现货金可能滑落至1249美元
20170426.0,11:34,易信金融：RISKON模式延续 股市疯涨黄金美元齐下跌
20170426.0,11:32,报告称中国黄金消费量975.38吨 连续4年世界第一
20170426.0,10:29,美国税改风暴逼近 “大空头”高盛料金价跌至1200
20170426.0,10:28,4月26日黄金投资晨报：失守20日均线 短期可能看向1250
20170426.0,10:19,避险退潮金银回落 静待税改风暴来袭
20170426.0,10:14,金价早盘触及两周低位 股市上扬提振冒险意愿
20170426.0,10:12,税改诱发黄金承压大跌 原油库存大增空头持续走强
20170426.0,08:59,特朗普“开挂”三连击黄金 大溃败一触即发？
20170426.0,08:58,三菱银行：短期金价可能会因地缘政治风险减退褪色
20170426.0,08:57,特朗普税改方案即将出炉 市场屏息静候金价下跌
20170426.0,08:57,美国政府停摆危机缓解 黄金价格恐遭特朗普绞杀
20170426.0,08:57,黄金价格走势图多头惨遭清理 金价为何不依赖避险情绪了？
20170426.0,08:56,金荣中国：黄金回调结束 后续看涨
20170426.0,08:56,道明证券：黄金本周看美国 深度修正可能不大
20170426.0,08:53,美股又创历史新高 黄金续跌200日均线面临考验
20170426.0,08:34,道明证券：黄金不大可能大幅下修
20170426.0,08:29,三菱：如果地缘政治风险减退 黄金可能会褪色
20170426.0,08:04,3月香港净流入内地黄金量按月激增1.33倍 为10个月以来最多
20170426.0,06:24,避险情绪减弱 金价或持续调整
20170426.0,05:43,避险情绪仍在 最大黄金ETF补仓逼近4个月高位
20170426.0,04:23,金价周二收跌0.8% 创两周新低
20170426.0,04:11,失落的黄金：说好的“黑天鹅”飞了
20170426.0,02:04,对冲基金跳上黄金救生艇
20170425.0,19:35,中国内地从香港进口的黄金猛增至15个月来最高
20170425.0,16:48,美潜艇停韩国釜山 对黄金价格有何影响？
20170425.0,16:13,瑞达期货：金价表现震荡 逢高抛空为主
20170425.0,16:07,9度财经：川普政府税制改革 现货黄金、白银能否“抬头挺胸”露峥嵘
20170425.0,15:43,黄金价格走势图别着急 马克龙+特朗普+危机才是多头最佳组合
20170425.0,14:48,IMF：哈萨克斯坦、土耳其3月继续增持黄金储备
20170425.0,14:24,高盛：短期金价料承压  中期回落将是买入机会
20170425.0,14:22,高盛指出：现货黄金将在近期继续承压 未来三个月目标价位在1200美元/盎司
20170425.0,13:46,一堆麻烦事等着黄金 多头懵了？能抄底吗？
20170425.0,13:42,金价承压于法国大选结果 1250美元附近或为支撑
20170425.0,13:36,避险仍存黄金T+D险守20日均线 但仍未脱离危险期？
20170425.0,13:26,IC Markets：法国大选施压金价重挫 市场目光转向特朗普政策
20170425.0,13:26,爱客金融：黄金急跌后多空激烈争夺 获得支撑后有望进一步反弹
20170425.0,13:23,法国大选现新戏码 勒庞“暂时”离任对金价意味着什么？
20170425.0,11:25,美国“政府关门”黄金上涨？答案可能远比你想象的复杂
20170425.0,11:03,金价多空之争延续 早间上行破位继续多
20170425.0,09:54,全球股市大涨“补刀”黄金 高盛是这样看金价的！
20170425.0,09:31,法国大选刺激风险偏好 黄金大幅下挫
20170425.0,09:25,瑞讯银行：黄金、白银、原油技术分析预测
20170425.0,09:04,2017黄金价格走势预测：法国大选后 金价是涨是跌？
20170425.0,08:01,金价下挫近1% 因法国大选结果缓解市场忧虑
20170425.0,04:20,纽约金价24日下跌
20170425.0,04:02,黄金期货价格周一收跌0.9%
20170424.0,23:22,精英正在偷走你的钱 唯一能依赖的唯有黄金
20170424.0,17:30,资产也有冬令时和夏令时之分？至少黄金是这样
20170424.0,15:29,避险情绪降温金价大跌逾1%  焦点转向特朗普税改计划
20170424.0,15:00,李嘉诚买入黄金背后真相竟是如此 黄金价格或迎来巨变
20170424.0,14:56,法国大选首轮投票结束  本周黄金价格走势需关注这几点！
20170424.0,14:42,李嘉诚买黄金避险？长和新闻发言人：绝无此事
20170424.0,14:41,AETOS艾拓思：勒庞不敌马克龙 黄金直下三千尺
20170424.0,14:31,法选结果金价受挫 特朗普税改仍需警惕
20170424.0,13:49,金价早盘走跌 马克龙挺进大选决赛打压避险买盘
20170424.0,10:10,CFTC：黄金净多仓连增五周至五个月高位 但白银和铜看多押注同遭减持
20170424.0,10:08,国泰金业：黑天鹅没有出现 金价急跌逾20美元
20170424.0,10:00,地缘冲突下的全球市场表现？以及如何应对？
20170424.0,09:00,法国首轮大选未飞出“黑天鹅” 黄金暴跌祸不单行
20170424.0,08:59,黄金价格开盘暴跌逾18美元 本周市场紧盯特朗普
20170424.0,08:57,法国大选首轮投票结果出炉 黄金为何开盘崩跌逾1%？
20170424.0,08:23,黄金珠宝业集中度有望提升 看好智能珠宝发展前景
20170422.0,04:30,等待法国大选 金价周五收高
20170422.0,01:56,黄金涨跌的五个因素分析
20170422.0,00:20,国际政治形势与地缘政治对金价的影响
20170421.0,15:32,十张图揭秘全球第二大金矿
20170421.0,15:13,买买买！俄罗斯3月再增持25吨黄金储备
20170421.0,15:13,黄金投机性头寸创新高  渣打银行称其仍有上涨空间
20170421.0,14:49,黄金T+D逼近上涨趋势线支撑位 仍需警惕一大利空
20170421.0,11:49,大选临近黄金走势成迷 哪些因素让金价身陷震荡？
20170421.0,11:43,避险情绪再次小幅提升 黄金能否打破震荡走势
20170421.0,11:25,《套期保值－萧猷华》金价短线走势仍强
20170421.0,10:44,黄金周末假日前料走势坚挺 谨防下周开盘大幅波动
20170421.0,10:43,黄金多空博弈互不相让 周线收盘谨防探低回升
20170421.0,10:22,4月21日黄金投资晨报：回调压力犹在 关注周末法国大选
20170421.0,10:09,1300依旧触手可及？高级分析师称金价可能进行修正
20170421.0,10:09,德国商业银行：黄金ETF持仓连续10天增仓
20170421.0,10:08,黄金将走出金叉 抄底机会不多了
20170421.0,10:06,投资者大举买入黄金 最大ETF持仓创逾4个月高位
20170421.0,09:52,避险情绪回温 金价将迎来一波涨势
20170421.0,08:57,美银美林：看涨原油和黄金 理由在这里！
20170421.0,08:56,美初请不佳黄金获支撑 法国大选在即会否掀巨澜？
20170421.0,08:53,XM：金价测试关键支撑 盘整区间有望继续下移
20170421.0,08:49,金荣中国：黄金继续看一波段下跌
20170421.0,08:46,黄金企稳美元走软 市场将迎法国大选
20170421.0,08:46,黄金日内交易分析： 金价围绕1279美元/盎司波动 继续看涨
20170421.0,08:39,大田环球贵金属：金价高位承压 短期面临调整
20170421.0,08:08,分析师观察愚蠢投资者的一个重大发现：黄金即将暴跌
20170421.0,07:28,纽约金价20日微涨
20170421.0,06:57,金价收盘微涨 因地缘政治忧虑带来支撑
20170421.0,04:13,周四黄金期货价格小幅收高
20170421.0,03:54,黄金连续两天惨遭巨量砸盘
20170421.0,03:40,风险落定前 谨慎看涨金价
20170420.0,22:52,传国家开发银行将助中国财团入股俄罗斯最大黄金生产商
20170420.0,19:35,地缘政治因素消退后 要认真对待这件事情对黄金的影响
20170420.0,19:31,超级富豪李嘉诚首次购买黄金投资 投资者该怎么做？
20170420.0,19:28,黄金TD走势风平浪静 避险情绪还能坚持多久？
20170420.0,19:23,瑞达期货：金价回落延续 关注1280关口支撑
20170420.0,19:11,黄金深陷“困兽之斗” 背后究竟谁在角力？
20170420.0,18:53,华侨银行：金价年底料将回落至1200美元/盎司
20170420.0,18:50,美国经济潜在威胁不容忽视 投资黄金宜稳扎稳打
20170420.0,18:50,地缘政治言论安静下来
20170420.0,18:47,集思录副总裁谈黄金在资产配置型FOF中的意义
20170420.0,18:38,现货黄金持稳 对东北亚和法国大选担忧推高避险需求
20170420.0,17:07,创富金融：4月20日黄金、白银及原油技术分析及操作策略
20170420.0,16:19,华侨银行：金价年底将跌至1200美元
20170420.0,15:20,华侨银行：近期金价涨势不可持续 年底料跌至1200美元
20170420.0,13:41,为何说市场正被恐惧所支配？这一指标已飙升
